Product Name;Variations;Rating;Username;Date;Review;Untruthful Opinion Pelabel 1;Untruthful Opinion Pelabel 2;Untruthful Opinion Pelabel 3;Non-Reviews Pelabel 1;Non-Reviews Pelabel 2;Non-Reviews Pelabel 3;Review Length;Burstiness;Maximum Content Similarity;Label Manual;Translated_Review;Tokenized_Review
BAJU SWEATER BUCH-BAJU SWEATER BUCH PRIA LENGAN PANJANG MODEL TERBARU-BAJU SWEATER DISTRO TERLARIS;Variasi: HITAM,L;3;rufiamalya;2023-06-29;oke;0;0;0;1;1;1;1;0;1;Palsu;membatasi;['batas']
TZ-BAJU KAOS ZACH-KAOS DISTRO MODEL TERBARU-TERLARIS-REAL PICT-BISA COD;Variasi: HITAM,M;5;rzkiahmdn23;2023-12-17;baguss;0;0;0;1;1;0;1;0;1;Palsu;baguss;['bagus']
TZ-BAJU KAOS CNN-KAOS DISTRO MOTIF KOMBINASI KEREN-REAL PICT-BISA COD;Variasi: COKSU,L;4;s*****4;2023-12-08;bagus;0;0;0;1;1;0;1;0;1;Palsu;bagus;['bagus']
TZ-BAJU PANJANG RI45-BAJU PRIA LENGAN PANJANG MODEL TERBARU-KAOS ORIGINAL INDONESIA KEREN;Variasi: MERAH-RI FALCON,M;2;s1u7xrcdjg;2023-10-25;Barang jelek, bahan panas;0;0;0;0;0;0;1;0;1;Asli;Barang jelek, bahan panas;['barang', 'jelek', 'bahan', 'panas']
TZ-BAJU KAOS CNN-KAOS DISTRO MOTIF KOMBINASI KEREN-REAL PICT-BISA COD;Variasi: ARMY,XL;5;saharaharahap541;2023-12-19;Untuk yg kedua kalinya order baju ini bahan dingin suami saya suka Terima kasih;0;0;0;0;0;0;0;0;0;Asli;Untuk yg kedua kalinya pesan baju ini bahan dingin suami saya suka Terima kasih;['pesan', 'baju', 'bahan', 'dingin', 'suami', 'suka', 'terima', 'kasih']
BAJU SWEATER BUCH-BAJU SWEATER BUCH PRIA LENGAN PANJANG MODEL TERBARU-BAJU SWEATER DISTRO TERLARIS;Variasi: BIRU,XXL;3;satriya_tzy;2023-04-30;Bajunya lembut dan bagus tapi kurang tebel tapi gak pp itung² sedekah....dgn harga segitu lumayan mahal untuk baju yg kainnya tipiss;0;0;0;0;0;0;0;0;0;Asli;Bajunya lembut dan bagus tapi kurang tebel tapi gak pp itung² sedekah....dgn harga segitu lumayan mahal untuk baju yg kainnya tipiss;['baju', 'lembut', 'bagus', 'kurang', 'tebal', 'tidak', 'hitung', 'sedekah', 'harga', 'lumayan', 'mahal', 'baju', 'kain', 'tipis']
TZ-BAJU KAOS CNN-KAOS DISTRO MOTIF KOMBINASI KEREN-REAL PICT-BISA COD;Variasi: COKSU,L;5;sd161jk8q6;2023-12-30;Sangat memuaskan;0;0;0;1;1;1;1;0;1;Palsu;Sangat memuaskan;['puas']
TZ-BAJU KAOS CNN-KAOS DISTRO MOTIF KOMBINASI KEREN-REAL PICT-BISA COD;Variasi: ARMY,XL;4;selamet09875;2023-11-06;Pas mantap;0;0;0;1;1;1;1;0;1;Palsu;Umpan bagus;['umpan', 'bagus']
TZ-BAJU SWEATSHIRT PIRATE PANJANG-BAJU DISTRO KEREN MODEL KEKINIAN-REAL PICT-BISA COD;Variasi: HTIAM,L;3;selfiaulia246;2023-11-14;lumayan;0;0;0;1;1;0;1;0;1;Palsu;lumayan;['lumayan']
BAJU SWEATER BUCH-BAJU SWEATER BUCH PRIA LENGAN PANJANG MODEL TERBARU-BAJU SWEATER DISTRO TERLARIS;Variasi: HITAM,XXL;3;sellii485;2023-08-07;Terlalu tipis;0;0;0;0;0;0;1;0;1;Asli;Terlalu tipis;['tipis']
TZ-BAJU SWEATSHIRT PIRATE PANJANG-BAJU DISTRO KEREN MODEL KEKINIAN-REAL PICT-BISA COD;Variasi: PUTIH,M;4;shanialisya17;2023-11-11;Okey;0;0;0;1;1;1;1;0;1;Palsu;Oke;['oke']
TZ-BAJU KAOS OBLONG GRE-KAOS DISTRO KEREN MODEL TERBARU-TERLARIS-REAL PICT--BISA COD;Variasi: HITAM-KHAKY,XL;4;silviamarjuna;2023-12-03;Makasih seller barang y udh sampai bahan baju y panas klu pakai;0;0;0;0;0;0;0;0;0;Asli;Makasih penjual barang y udh sampai bahan baju y panas klu pakai;['terima', 'kasih', 'jual', 'barang', 'bahan', 'baju', 'panas', 'pakai']
BAJU SWEATER BUCH-BAJU SWEATER BUCH PRIA LENGAN PANJANG MODEL TERBARU-BAJU SWEATER DISTRO TERLARIS;Variasi: HITAM,XXL;1;siregarjustina;2023-01-03;Ga sesuai ekspektasi bngt kain nya tipis bngt dan nerawang🥺🥺;0;0;0;0;0;0;0;0;0;Asli;Ga sesuai ekspektasi bngt kain nya tipis bngt dan nerawang🥺🥺;['tidak', 'sesuai', 'ekspektasi', 'banget', 'kain', 'tipis', 'banget', 'terawang']
BAJU SWEATER BUCH-BAJU SWEATER BUCH PRIA LENGAN PANJANG MODEL TERBARU-BAJU SWEATER DISTRO TERLARIS;Variasi: HITAM,XXL;1;smua3s09ig;2023-10-19;Baju tipis,gambar di baju bukan kain malah stiker pass di cuci pudar (ga bagus barang nya);0;0;0;0;0;0;0;0;0;Asli;Baju tipis,gambar di baju bukan kain malah stiker pass di cuci pudar (ga bagus barang nya);['baju', 'tipis', 'gambar', 'baju', 'bukan', 'kain', 'stiker', 'pas', 'cuci', 'pudar', 'tidak', 'bagus', 'barang']
TZ-BAJU KAOS CNN-KAOS DISTRO MOTIF KOMBINASI KEREN-REAL PICT-BISA COD;Variasi: GREY,XL;5;tayotayo484;2023-12-18;Tidak tau barangnya bagus apa tidak dikarenakan bukan punya saya dan barangnya sudah saya kasih ke yang punya;1;1;0;1;1;0;0;0;1;Palsu;Tidak tau barangnya bagus apa tidak dikarenakan bukan punya saya dan barangnya sudah saya kasih ke yang punya;['tidak', 'barang', 'bagus', 'tidak', 'bukan', 'barang', 'kasih']
TZ-BAJU KAOS CNN-KAOS DISTRO MOTIF KOMBINASI KEREN-REAL PICT-BISA COD;Variasi: COKSU,XL;1;teguhsaputr738;2023-12-15;Bahannya tellu tipis;0;0;0;0;0;0;1;0;1;Asli;Bahannya tellu tipis;['bahan', 'tipis']
TZ-BAJU KAOS CNN-KAOS DISTRO MOTIF KOMBINASI KEREN-REAL PICT-BISA COD;Variasi: COKSU,L;4;tianseptianarfanihrp;2023-10-28;Bagus sih cuma di foto ad kalung pas nyampe GX ada kalung tapi Gpp lah;0;0;0;0;0;0;0;0;0;Asli;Bagus sih cuma di foto ad kalung pas nyampe GX ada kalung tapi Gpp lah;['bagus', 'foto', 'kalung', 'pas', 'tidak', 'kalung', 'tidak']
TZ-BAJU SWEATSHIRT PIRATE PANJANG-BAJU DISTRO KEREN MODEL KEKINIAN-REAL PICT-BISA COD;Variasi: HTIAM,L;5;tiararendi771;2023-12-29;sangat baguss;0;0;0;1;1;0;1;0;1;Palsu;sangat baguss;['bagus']
TZ-BAJU KAOS CNN-KAOS DISTRO MOTIF KOMBINASI KEREN-REAL PICT-BISA COD;Variasi: COKSU,L;1;toko_rahmat_79;2023-11-01;"Sangat sangat burukk betul"" jauh tidak baik";0;0;0;1;0;0;1;0;0;Asli;"Sangat sangat burukk betul"" jauh tidak baik";['buruk', 'tidak', 'baik']
BAJU SWEATER BUCH-BAJU SWEATER BUCH PRIA LENGAN PANJANG MODEL TERBARU-BAJU SWEATER DISTRO TERLARIS;Variasi: HITAM,XXL;2;trisnaatika423;2023-04-13;Bahan tipis nerawang ga sesuai;0;0;0;0;0;0;1;0;0;Asli;Bahan tipis nerawang ga sesuai;['bahan', 'tipis', 'terawang', 'tidak', 'sesuai']
TZ-BAJU KAOS CNN-KAOS DISTRO MOTIF KOMBINASI KEREN-REAL PICT-BISA COD;Variasi: GREY,XL;3;tz9o5ek__n;2023-06-18;bagus;0;1;1;1;1;0;1;0;1;Palsu;bagus;['bagus']
TZ-BAJU SWEATSHIRT PIRATE PANJANG-BAJU DISTRO KEREN MODEL KEKINIAN-REAL PICT-BISA COD;Variasi: PUTIH,L;4;udindybala.01;2023-09-14;Lamaa pengiriman nya ahelah;0;0;0;1;0;1;1;0;1;Palsu;Lamaa pengiriman nya ahelah;['lama', 'kirim']
BAJU SWEATSHIRT DANALO-BAJU PRIA LENGAN PANJANG TERLARIS-KAOS DISTRO KEREN;Variasi: HITAM,L;4;upansupandi409;2023-10-14;Bagus;0;0;0;1;1;0;1;0;1;Palsu;Bagus;['bagus']
TAI_ZI-BAJU SWEATSHIRT WIZZ-BAJU DISTRO PRIA LENGAN PANJANG MODEL TERBARU;Variasi: HITAM,L;3;vh8ti820up;2023-03-07;baju NY sesuai tpi kain NY terlalu tipis;0;0;0;0;0;0;1;0;0;Asli;baju NY sesuai tpi kain NY terlalu tipis;['baju', 'sesuai', 'kain', 'tipis']
BAJU SWEATER BUCH-BAJU SWEATER BUCH PRIA LENGAN PANJANG MODEL TERBARU-BAJU SWEATER DISTRO TERLARIS;Variasi: HITAM,XL;3;wakjok131;2023-06-16;Bagus;1;0;1;1;1;0;1;0;1;Palsu;Bagus;['bagus']
TZ-BAJU SWEATSHIRT PIRATE PANJANG-BAJU DISTRO KEREN MODEL KEKINIAN-REAL PICT-BISA COD;Variasi: PUTIH,L;4;winadilla;2023-07-24;Mantap;0;0;0;1;1;1;1;0;1;Palsu;Mantap;['mantap']
TZ-BAJU KAOS FINGERS-KAOS DISTRO PRIA MODEL TERBARU TERLARIS-REAL PICT-BISA COD;Variasi: PUTIH,L;5;yantiti525;2023-12-22;Pesanan sesuai, cepat dan aman sampainya, terimakasih 🙏;0;0;0;1;0;0;1;0;1;Asli;Pesanan sesuai, cepat dan aman sampainya, terimakasih 🙏;['pesan', 'sesuai', 'cepat', 'aman', 'terima', 'kasih']
TZ-BAJU SWEATSHIRT PIRATE PANJANG-BAJU DISTRO KEREN MODEL KEKINIAN-REAL PICT-BISA COD;Variasi: PUTIH,L;4;yuanitaanggraini006;2023-12-16;Kain nya terlalu tipis;0;0;0;0;0;0;1;0;1;Asli;Kain nya terlalu tipis;['kain', 'tipis']
TZ-BAJU KAOS CNN-KAOS DISTRO MOTIF KOMBINASI KEREN-REAL PICT-BISA COD;Variasi: COKSU,XL;1;zawiyahbangko;2023-07-14;Lebih, ya lumayanlah sesuai harga.;1;1;1;0;0;0;1;0;1;Palsu;Lebih, ya lumayanlah sesuai harga.;['iya', 'lumayan', 'sesuai', 'harga']
TZ-BAJU KAOS CNN-KAOS DISTRO MOTIF KOMBINASI KEREN-REAL PICT-BISA COD;Variasi: ARMY,XL;3;zh971kq3ft;2023-04-01;Kren kok;1;1;1;1;1;1;1;0;0;Palsu;Kren kok;['keren']
BAJU SWEATER BUCH-BAJU SWEATER BUCH PRIA LENGAN PANJANG MODEL TERBARU-BAJU SWEATER DISTRO TERLARIS;Variasi: GREY,M;3;zul27ria22;2023-12-22;sesuai sama harganya..;0;0;0;0;0;0;1;0;1;Asli;sesuai sama harganya..;['sesuai', 'harga']
Tas Gitar Akustik dan Elektrik Merk Yamaha Ukuran Jumbo Jakarta Murah Softcase Sarung Bahan Dinnir;None;4;2aplrs6ryi;2023-07-29;Barang sesuai dgn pesanan dan pas dgn gitar yg di beli, thanks buat yg punya toko lancar usaha tokonya;0;0;0;0;0;0;0;0;0;Asli;Barang sesuai dgn pesanan dan pas dgn gitar yg di beli, thanks buat yg punya toko lancar usaha tokonya;['barang', 'sesuai', 'pesan', 'pas', 'gitar', 'beli', 'terima', 'kasih', 'toko', 'lancar', 'usaha', 'toko']
Amplifier Gitar Merk Cowboy Tipe AW-15 SG Ampli Amply Speaker 6,5 Inch Slim Murah Jakarta;Variasi: AW-15 SG,Dengan Kabel Jack;3;4ndis;2023-05-19;biasa;0;0;0;1;1;1;1;0;1;Palsu;biasa;['biasa']
Gitar Akustik Pemula Warna Hitam Model Coak Senar String buat Belajar Murah Jakarta;Variasi: G Tas Senar Capo Pic;4;4r6baisfhd;2023-08-01;Mantap;0;0;0;1;1;1;1;0;1;Palsu;Mantap;['mantap']
Gitar Elektrik Merk Ibanez Model JEM Flower Bonus Tas dan Kabel Jack Listrik Murah Jakarta;None;4;Pengguna Shopee;2023-01-18;okelah sesuai bajet;0;0;0;1;0;0;1;1;0;Asli;okelah sesuai bajet;['oke', 'sesuai', 'anggar']
Gitar Classic Merk Yamaha Tipe C315 Senar Nylon Klasik Warna Natural Jakarta Murah;Variasi: Natural,Gitar Tas Senar Pick;4;a*****n;2023-08-12;barang nya bagus, tp ada senar nya yg ga nyambung jadi harus beli baru.;0;0;0;0;0;0;0;0;0;Asli;barang nya bagus, tp ada senar nya yg ga nyambung jadi harus beli baru.;['barang', 'bagus', 'senar', 'tidak', 'sambung', 'beli', 'baru']
Gitar Akustik Pemula Warna Natural Model Coak Buat Belajar Senar String Murah Jakarta;Variasi: Natural,Gtr Tas Senar Capo P;4;aji.nurkomar;2023-03-03;Ok;0;0;0;1;1;1;1;0;1;Palsu;Oke;['oke']
Pick Holder buat Gitar Bass Ukulele Akustik Elektrik Murah Meriah Bonus Pick Jakarta;None;3;andri7234;2023-06-22;Pick holdernya harus di lem lagi biar ga lepas tutup depannya 😅 baru dimasukin 3 pick udh ngangkat tutupnya;0;0;0;0;0;0;0;0;0;Asli;Dudukan picknya harus di lem lagi biar ga lepas tutup depannya 😅 baru dimasukin 3 pick udh ngangkat tutupnya;['duduk', 'pick', 'lem', 'biar', 'tidak', 'lepas', 'tutup', 'baru', 'pick', 'angkat', 'tutup']
Gitar Akustik Merk Cowboy Original Tipe GWC-240 NS NA Jumbo Senar String Trusrod Jakarta;Variasi: Cream,G Tas Capo Senar Pic;4;andrijameswatt;2023-12-29;Ok;0;0;0;1;1;1;1;0;1;Palsu;Oke;['oke']
Bass Elektrik Merk Ibanez Warna Hitam Senar 4 Trusrod Buat Pemula Belajar Murah Jakarta Listrik;None;4;andrynael88;2023-07-12;lumayan;0;0;0;1;1;0;1;0;1;Palsu;lumayan;['lumayan']
Ukulele Warna Warni Murah Jakarta Bonus Pick Buat Pemula Belajar Murah Jakarta Senar 4 dan Senar 3;Variasi: Merah Senar 4,Ukulele Pick;1;anggraini_kiki03;2023-11-09;Saya mau claim tp d tahan katanya jgn klaim ke shopee, biar kmi yg bntu klaim, eh malah ngilang tnp kbr,, mau klaim lg d shopee masa klaim udh hbs;0;0;0;0;0;0;0;0;0;Asli;Saya mau claim tp d tahan katanya jgn klaim ke shopee, biar kmi yg bntu klaim, eh malah ngilang tnp kbr,, mau klaim lg d shopee masa klaim udh hbs;['klaim', 'tahan', 'jangan', 'klaim', 'shopee', 'biar', 'bantu', 'klaim', 'hilang', 'kabar', 'klaim', 'shopee', 'klaim', 'habis']
Packing kayu ORDER GABUNG Gitar / Biola / Ampli / Ukulele / Gitarlele (HARGA PER 1 GITAR);Variasi: Gitar / Bass;1;b*****n;2023-03-07;Ga dipakein packing kayu;0;0;0;0;0;0;1;0;0;Asli;Ga dipakein kemasan kayu;['tidak', 'pakai', 'kemas', 'kayu']
Packing kayu ORDER GABUNG Gitar / Biola / Ampli / Ukulele / Gitarlele (HARGA PER 1 GITAR);Variasi: Biola;4;bastianjr01;2023-05-21;Mayan;0;0;0;1;1;0;1;0;1;Palsu;Maya;['lumayan']
Senar Biola Violin Merk Cowboy Original Murah Jakarta;None;4;bayu_sakti437;2023-05-24;Merk luar made in taiwan, merk dalam made in china.. hemmmmmm;0;0;0;0;0;0;0;1;0;Asli;Merk luar dibuat di taiwan, merk dalam dibuat di cina.. hemmmmmm;['merek', 'taiwan', 'merek', 'cina']
Shoulder Rest Merk Bos Untuk Biola Ukuran 4/4 dan 3/4 Violin Murah Jakarta;None;4;bayu_sakti437;2023-05-24;cukup bagus;0;0;0;1;1;0;1;1;1;Palsu;cukup bagus;['cukup', 'bagus']
Gitar Akustik Yamaha Buat Pemula Belajar Senar String Murah Jakarta;Variasi: Pink,G Tas Capo Senar Pic;4;bertaagnia124;2023-11-14;maaf bgt tp ini warnanya medok bgt aslinya trs gadipacking huhu ngerii 😭;0;0;0;0;0;0;0;0;0;Asli;maaf bgt tp ini warnanya medok bgt aslinya trs gadikemas huhu ngerii 😭;['maaf', 'banget', 'warna', 'colok', 'banget', 'asli', 'tidak', 'kemas', 'ngeri']
Kalimba Merk Paladin Original 17 Nada Tipe K-17 Warna Coklat Komplit Murah Jakarta;Variasi: 17-C;1;bina_pendidikan_kita;2023-12-08;Tidak sesuai pesanan, yang dipesan tipe c yang datang malah tipe b. Tidak ada buku panduan di dalamnya. Kotaknya tidak ada merk paladin padahal di deskripsi sudah jelas.;0;0;0;0;0;0;0;0;0;Asli;Tidak sesuai pesanan, yang dipesan tipe c yang datang malah tipe b. Tidak ada buku panduan di dalamnya. Kotaknya tidak ada merk paladin padahal di deskripsi sudah jelas.;['tidak', 'sesuai', 'pesan', 'pes', 'tipe', 'tipe', 'tidak', 'buku', 'pandu', 'kotak', 'tidak', 'merek', 'paladin', 'deskripsi']
Gitar Classic Merk Yamaha Tipe C315 Senar Nylon Klasik Warna Natural Jakarta Murah;Variasi: Natural,G Tas Senar Capo Pik;4;bungfazri17;2023-12-06;Semoga awet;0;0;0;1;1;1;1;0;1;Palsu;Semoga awet;['moga', 'awet']
Gitar Akustik Pemula Warna Natural Model Coak Buat Belajar Senar String Murah Jakarta;Variasi: Natural,Gitar Tas Pick;3;chaziel123;2023-08-12;Ya untuk harga segitu ya lumayan, tp di senar 6 potong nya kependekan jadi pas di steam senarnya mantul bahkan putus kyk di gambar;0;0;0;0;0;0;0;0;0;Asli;Ya untuk harga segitu ya lumayan, tp di senar 6 potong nya kependekan jadi pas di steam senarnya mantul bahkan putus kyk di gambar;['iya', 'harga', 'iya', 'lumayan', 'senar', 'potong', 'pendek', 'pas', 'stem', 'senar', 'mantap', 'putus', 'gambar']
Strap Gitar dan Bass Akustik Elektrik Merk Cowboy Original Motif Catur Murah Jakarta;None;1;dayuirawan121216;2023-01-10;kualitas bagus cuma salah aja kirim nya;1;0;0;0;0;0;1;0;1;Asli;kualitas bagus cuma salah aja kirim nya;['kualitas', 'bagus', 'salah', 'kirim']
Ampli Mini Gitar dan Bass Akustik Elektrik Ukuran 4 inch Murah Jakarta Ada Distorsi Amply Amplifier;Variasi: Orange,Tanpa Kabel Jack;1;dhiaaz_putra;2023-03-14;dapat barang rusak kondisi ga hidup sama skali ternyata transformator rusak;0;0;0;0;0;0;0;0;0;Asli;dapat barang rusak kondisi ga hidup sama skali ternyata transformator rusak;['barang', 'rusak', 'kondisi', 'tidak', 'hidup', 'transformator', 'rusak']
Bass Listrik Elektrik Merk Fender Jazz Bass Warna Putih Bonus Kabel Jack Jakarta Murah;Variasi: Putih Senar 4;3;dianpraditakusuma86;2023-08-13;Ekspedisinya lambat;0;0;0;0;1;1;1;0;0;Asli;Ekspedisinya lambat;['ekspedisi', 'lambat']
Biola Akustik Merk Vienna Ukuran 4/4 Bonus Hardcase Bow Bridge Rosin Buat Pemula Belajar;None;4;dutacellular;2023-03-19;Sesuai pesanan.. Trims.;0;0;0;1;0;0;1;0;1;Asli;Sesuai pesanan.. Trims.;['sesuai', 'pesan', 'terima', 'kasih']
Strap Gitar dan Bass Polos Gibson Fender Tali Selempang Jakarta Murah;None;4;e*****6;2023-10-04;Lumayan;0;0;0;1;1;0;1;1;1;Palsu;Lumayan;['lumayan']
Ampli Mini Gitar dan Bass Akustik Elektrik Ukuran 4 inch Murah Jakarta Ada Distorsi Amply Amplifier;Variasi: Orange,Dengan Kabel Jack;4;e*****6;2023-10-04;Lumayan;0;0;0;1;1;0;1;1;1;Palsu;Lumayan;['lumayan']
Bass Elektrik Merk Ibanez Warna Hitam Senar 4 Trusrod Buat Pemula Belajar Murah Jakarta Listrik;None;4;e*****6;2023-10-04;Lumayan;0;0;0;1;1;0;1;1;1;Palsu;Lumayan;['lumayan']
Gitar Akustik Merk Yamaha Warna Hitam Senar String Buat Pemula Belajar Murah Jakarta;Variasi: Hitam,Gitar Pick;4;erick_nirwana;2023-12-15;minusnya cuma kaya d gambar;0;0;0;0;0;0;1;0;0;Asli;minusnya cuma kaya d gambar;['minus', 'gambar']
Ampli Mini Gitar dan Bass Akustik Elektrik Ukuran 4 inch Murah Jakarta Ada Distorsi Amply Amplifier;Variasi: Hitam,Dengan Kabel Jack;1;f*****4;2023-02-28;Ga sesuai ekspektasi;0;0;0;1;0;1;1;0;1;Palsu;Ga sesuai ekspektasi;['tidak', 'sesuai', 'ekspektasi']
Gitar Akustik Merk Cowboy Original Tipe GWC-240 NS NA Jumbo Senar String Trusrod Jakarta;Variasi: Brown,G Tas Capo Senar Pic;4;fahrizaliskandar855;2023-03-29;paten kali gak sia sia awak belik;0;0;0;0;0;0;1;0;0;Asli;paten kali gak sia sia awak belik;['paten', 'tidak', 'sia', 'sia', 'beli']
CUSTOM NAMA Untuk GITAR / BASS / BIOLA / UKULELE;Variasi: 10 x 4,1;4;furqan18112012;2023-12-09;Kasih bintang 4,soalnya finishing nya agak kurang bagus;0;0;0;0;0;0;1;0;0;Asli;Kasih bintang 4,soalnya penyelesaian nya agak kurang bagus;['kasih', 'bintang', 'selesai', 'kurang', 'bagus']
String Winder Pemutar Gitar Bass Ukulele Banjo Mandolin Pemutar Dryer String Dryer Model 2 in 1 Akustik atau Elektrik Murah Jakarta;Variasi: 2 in 1;4;g*****8;2023-10-04;baik;0;0;0;1;1;1;1;0;1;Palsu;baik;['baik']
Gitar Akustik Merk Cowboy Original Tipe GWC-240 NS NA Jumbo Senar String Trusrod Jakarta;Variasi: Brown,Gitar Tas Pick;4;g*****o;2023-05-05;Bagus cuman senarnya harus ganti untuk yang baru belajar gitar;0;0;0;0;0;0;0;0;0;Asli;Bagus cuman senarnya harus ganti untuk yang baru belajar gitar;['bagus', 'senar', 'ganti', 'baru', 'ajar', 'gitar']
Gitar Classic Elektrik Senar Nylon Trusrod Cowboy Original Tipe CGC-100 NS NA EQ TUNER Cowboy Klasik;Variasi: NS Brown,Gitar Tas Pick;3;gp_rockoff;2023-12-29;Garansi Shopee rancu blm tentu asli.. Ya asli asli dari toko yang jual tapi  orinya ga bisa dipertanggung jawabkan ke brand benar2 asli..kl ditanya asli jwab ya asli cowboy tidak ada pembuktian asli rancu Scan barcode nya di gosok gampang rusak saya pernah punya seri lain ga begini , serial number ga ada.. Solusi paling retur males;0;0;0;0;0;0;1;0;0;Asli;Garansi Shopee rancu blm tentu asli.. Ya asli asli dari toko yang jual tapi  orinya ga bisa dipertanggung jawabkan ke brand benar2 asli..kl ditanya asli jwab ya asli cowboy tidak ada pembuktian asli rancu Pindai barcode nya di gosok gampang rusak saya pernah punya seri lain ga begini , nomor seri ga ada.. Solusi paling retur males;['garansi', 'shopee', 'rancu', 'belum', 'asli', 'iya', 'asli', 'asli', 'toko', 'jual', 'original', 'tidak', 'tanggung', 'merek', 'asli', 'asli', 'iya', 'asli', 'cowboy', 'tidak', 'bukti', 'asli', 'rancu', 'pindai', 'barcode', 'gosok', 'gampang', 'rusak', 'seri', 'tidak', 'nomor', 'seri', 'tidak', 'solusi', 'retur', 'malas']
Gitar Elektrik Merk Ibanez Model JEM Flower Bonus Tas dan Kabel Jack Listrik Murah Jakarta;None;4;gt7sva4713;2023-05-22;baret;0;0;0;0;0;0;1;0;0;Asli;baret;['baret']
Gitar Classic Senar Nylon Merk Yamaha Tipe C315 Warna Natural Jakarta Murah;Variasi: Natural,G Tas Senar Capo Pik;3;h*****7;2023-06-23;Dryer gitar nya abal abal, gampang rusak semua, terpaksa beli dryer lagi;0;0;0;0;0;0;0;0;0;Asli;Dryer gitar nya abal abal, gampang rusak semua, terpaksa beli dryer lagi;['dryer', 'gitar', 'abal', 'abal', 'gampang', 'rusak', 'paksa', 'beli', 'dryer']
Pick Holder buat Gitar Bass Ukulele Akustik Elektrik Murah Meriah Bonus Pick Jakarta;None;2;h*****r;2023-08-02;hanya dapet pick holder, tidak sesuai keterangan yg katanya bonus pick;0;0;0;0;0;0;0;0;0;Asli;hanya dapet dudukan pick, tidak sesuai keterangan yg katanya bonus pick;['duduk', 'pick', 'tidak', 'sesuai', 'terang', 'bonus', 'pick']
Gitar Akustik Merk Cowboy Original Tipe GW-120 NS NA Ukuran 3/4 Senar String Trusrod Jakarta Murah;Variasi: Brown,Gitar Pick;4;hendrii.07;2023-03-20;gitarnya kembung di bagian belakang;0;0;0;0;0;0;1;0;0;Asli;gitarnya kembung di bagian belakang;['gitar', 'kembung', 'bagian']
Stik Drum Merk Zildjian Warna Hitam Merah Ukuran 5A 1 Pasang 2 Pcs Murah Jakarta Stick Drum;Variasi: 5A HITAM;4;hid_syarif;2023-09-15;Sesuai harga lah ya;0;0;0;1;0;0;1;0;1;Asli;Sesuai harga lah ya;['sesuai', 'harga', 'iya']
Stik Drum Merk Zildjian Warna Hitam Merah Ukuran 5A 1 Pasang 2 Pcs Murah Jakarta Stick Drum;Variasi: 5A HITAM;4;hoeekw4xcj;2023-04-07;Lumayan lah sesuai harga Thx gan 🙏;0;0;0;1;0;0;1;0;1;Asli;Lumayan lah sesuai harga Thx gan 🙏;['lumayan', 'sesuai', 'harga', 'terima', 'kasih', 'juragan']
Packing Kayu ORDER TERPISAH Gitar / Biola / Ampli / Ukulele / Gitarlele  (HARGA PER 1 GITAR);Variasi: Gitar / Bass;4;i*****s;2023-09-18;ok;0;0;0;1;1;1;1;0;1;Palsu;Oke;['oke']
Tas Gitarlele dan Ukulele Soprano Concerto Tenor Merk Aloha Original Semi Gigbag Case Softcase Sarung Busa Ransel Jinjing Murah Jakarta;Variasi: Cream;3;ikaanur16;2023-10-19;pengiriman cepat tapi ada sobek sedikit dibagian bawah;0;0;0;0;0;0;1;0;0;Asli;pengiriman cepat tapi ada sobek sedikit dibagian bawah;['kirim', 'cepat', 'sobek', 'bagian']
Packing kayu ORDER GABUNG Gitar / Biola / Ampli / Ukulele / Gitarlele (HARGA PER 1 GITAR);Variasi: Gitar / Bass;4;indrabagaskaraputra;2023-11-04;oke;0;0;0;1;1;1;1;0;1;Palsu;membatasi;['batas']
Bass Akustik Elektrik Merk Ibanez Warna Natural Hitam Equalizer Eq-7545 Bonus Kabel Jack Murah;Variasi: Hitam;3;j*****s;2023-06-07;Makasih ya gan, barang nyampe dg selamat. Pengemasan baik.. Cuma masalah di bass nya bridge dan notch nya ga begitu bgus kualitas nya. Bridge ny lapuk, sedangkan notch ny macet, susah untuk tuning senar 4 jd nya;0;0;0;0;0;0;0;0;0;Asli;Makasih ya gan, barang nyampe dg selamat. Pengemasan baik.. Cuma masalah di bass nya bridge dan notch nya ga begitu bgus kualitas nya. Bridge ny lapuk, sedangkan notch ny macet, susah untuk tuning senar 4 jd nya;['terima', 'kasih', 'iya', 'juragan', 'barang', 'selamat', 'kemas', 'baik', 'bas', 'bridge', 'notch', 'tidak', 'bagus', 'kualitas', 'bridge', 'lapuk', 'notch', 'macet', 'susah', 'tuning', 'senar']
Bass Elektrik Merk Fender Warna Sunburst Senar 4 Trusrod Buat Pemula Belajar Jakarta Murah Listrik;None;4;jennywijayajobul;2023-03-04;Bagus;0;0;0;1;1;0;1;0;1;Palsu;Bagus;['bagus']
